1.000E+03,1.146E-01,1.300E+00
1.250E+03,1.154E-01,1.309E+00
1.500E+03,1.160E-01,1.315E+00
1.750E+03,1.165E-01,1.321E+00
2.000E+03,1.168E-01,1.325E+00
2.250E+03,1.171E-01,1.328E+00
2.500E+03,1.173E-01,1.330E+00
2.750E+03,1.175E-01,1.332E+00
3.000E+03,1.177E-01,1.335E+00
3.250E+03,1.178E-01,1.336E+00
3.500E+03,1.179E-01,1.337E+00
3.750E+03,1.180E-01,1.338E+00
4.000E+03,1.181E-01,1.339E+00
4.250E+03,1.182E-01,1.340E+00
4.500E+03,1.183E-01,1.342E+00
4.750E+03,1.183E-01,1.342E+00
5.000E+03,1.184E-01,1.343E+00
5.250E+03,1.184E-01,1.343E+00
5.500E+03,1.185E-01,1.344E+00
5.750E+03,1.185E-01,1.344E+00
6.000E+03,1.186E-01,1.345E+00
6.250E+03,1.186E-01,1.345E+00
6.500E+03,1.187E-01,1.346E+00
6.750E+03,1.187E-01,1.346E+00
7.000E+03,1.187E-01,1.346E+00
7.250E+03,1.188E-01,1.347E+00
7.500E+03,1.188E-01,1.347E+00
7.750E+03,1.188E-01,1.347E+00
8.000E+03,1.188E-01,1.347E+00
8.250E+03,1.189E-01,1.348E+00
8.500E+03,1.189E-01,1.348E+00
8.750E+03,1.189E-01,1.348E+00
9.000E+03,1.189E-01,1.348E+00
9.250E+03,1.190E-01,1.349E+00
9.500E+03,1.190E-01,1.349E+00
9.750E+03,1.190E-01,1.349E+00
1.000E+04,1.190E-01,1.349E+00
1.125E+04,1.191E-01,1.351E+00
1.250E+04,1.191E-01,1.351E+00
1.375E+04,1.192E-01,1.352E+00
1.500E+04,1.192E-01,1.352E+00
1.625E+04,1.193E-01,1.353E+00
1.750E+04,1.193E-01,1.353E+00
1.875E+04,1.194E-01,1.354E+00
2.000E+04,1.194E-01,1.354E+00
2.125E+04,1.194E-01,1.354E+00
2.250E+04,1.194E-01,1.354E+00
2.375E+04,1.194E-01,1.354E+00
2.500E+04,1.195E-01,1.355E+00
2.625E+04,1.195E-01,1.355E+00
2.750E+04,1.195E-01,1.355E+00
2.875E+04,1.195E-01,1.355E+00
3.000E+04,1.195E-01,1.355E+00
3.125E+04,1.195E-01,1.355E+00
3.250E+04,1.195E-01,1.355E+00
3.375E+04,1.195E-01,1.355E+00
3.500E+04,1.195E-01,1.355E+00
3.625E+04,1.195E-01,1.355E+00
3.750E+04,1.195E-01,1.355E+00
3.875E+04,1.196E-01,1.356E+00
4.000E+04,1.196E-01,1.356E+00
4.125E+04,1.196E-01,1.356E+00
4.250E+04,1.196E-01,1.356E+00
4.375E+04,1.196E-01,1.356E+00
4.500E+04,1.196E-01,1.356E+00
4.625E+04,1.196E-01,1.356E+00
4.750E+04,1.196E-01,1.356E+00
4.875E+04,1.196E-01,1.356E+00
5.000E+04,1.196E-01,1.356E+00
5.125E+04,1.196E-01,1.356E+00
5.250E+04,1.196E-01,1.356E+00
5.375E+04,1.196E-01,1.356E+00
5.500E+04,1.196E-01,1.356E+00
5.625E+04,1.196E-01,1.356E+00
5.750E+04,1.196E-01,1.356E+00
5.875E+04,1.196E-01,1.356E+00
6.000E+04,1.196E-01,1.356E+00
6.125E+04,1.196E-01,1.356E+00
6.250E+04,1.196E-01,1.356E+00
6.375E+04,1.197E-01,1.357E+00
6.500E+04,1.197E-01,1.357E+00
6.625E+04,1.197E-01,1.357E+00
6.750E+04,1.197E-01,1.357E+00
6.875E+04,1.197E-01,1.357E+00
7.000E+04,1.197E-01,1.357E+00
7.125E+04,1.197E-01,1.357E+00
7.250E+04,1.197E-01,1.357E+00
7.375E+04,1.197E-01,1.357E+00
7.500E+04,1.197E-01,1.357E+00
7.625E+04,1.197E-01,1.357E+00
7.750E+04,1.197E-01,1.357E+00
7.875E+04,1.197E-01,1.357E+00
8.000E+04,1.197E-01,1.357E+00
8.125E+04,1.197E-01,1.357E+00
8.250E+04,1.197E-01,1.357E+00
8.375E+04,1.197E-01,1.357E+00
8.500E+04,1.197E-01,1.357E+00
8.625E+04,1.197E-01,1.357E+00
8.750E+04,1.197E-01,1.357E+00
8.875E+04,1.197E-01,1.357E+00
9.000E+04,1.197E-01,1.357E+00
9.125E+04,1.197E-01,1.357E+00
9.250E+04,1.197E-01,1.357E+00
9.375E+04,1.197E-01,1.357E+00
9.500E+04,1.197E-01,1.357E+00
9.625E+04,1.197E-01,1.357E+00
9.750E+04,1.197E-01,1.357E+00
9.875E+04,1.197E-01,1.357E+00
1.000E+05,1.197E-01,1.357E+00